id_venta,producto,precio,cantidad,fecha_venta,categoria
2054,Tablet,$96.64,9,30/07/2024,Electrónica
2318,SmartWatch,$122.04,9,30/07/2024,Electrónica
2372,Televisor,$36.05,7,30/07/2024,Electrónica
2475,Auriculares,$78.96,1,30/07/2024,Electrónica
2628,SmartWatch,$97.44,7,30/07/2024,Electrónica
2722,Televisor,$61.60,11,30/07/2024,Electrónica
2762,Televisor,$107.05,11,30/07/2024,Electrónica
1068,Cafetera,$26.30,1,31/07/2024,Electrodomésticos
1458,Cafetera,$86.92,3,31/07/2024,Electrodomésticos
1475,Lavadora,$103.80,10,31/07/2024,Electrodomésticos
1944,Aspiradora,$55.59,1,31/07/2024,Electrodomésticos
2130,Consola de videojuegos,$41.12,6,31/07/2024,Electrónica
2225,Auriculares,$66.16,7,31/07/2024,Electrónica
2408,SmartWatch,$101.54,5,31/07/2024,Electrónica
2488,SmartWatch,$71.56,5,31/07/2024,Electrónica
139,Candelabro,$114.30,2,01/08/2024,Decoración
423,Espejo decorativo,$115.45,4,01/08/2024,Decoración
533,Espejo decorativo,$94.06,6,01/08/2024,Decoración
860,Adorno de pared,$49.28,9,01/08/2024,Decoración
1155,Lavadora,$109.09,3,01/08/2024,Electrodomésticos
1331,Freidora eléctrica,$116.97,2,01/08/2024,Electrodomésticos
1854,Aspiradora,$103.99,8,01/08/2024,Electrodomésticos
2050,Consola de videojuegos,$88.73,12,01/08/2024,Electrónica
2439,Proyector,$59.08,3,01/08/2024,Electrónica
2452,Televisor,$83.17,8,01/08/2024,Electrónica
2592,Televisor,$106.91,2,01/08/2024,Electrónica
2641,Parlantes Bluetooth,$47.01,11,01/08/2024,Electrónica
535,Alfombra,$115.82,1,02/08/2024,Decoración
692,Cuadro decorativo,$76.69,2,02/08/2024,Decoración
1002,Microondas,$62.61,8,02/08/2024,Electrodomésticos
1208,Cafetera,$54.34,4,02/08/2024,Electrodomésticos
1278,Cafetera,$67.33,8,02/08/2024,Electrodomésticos
1483,Microondas,$69.18,7,02/08/2024,Electrodomésticos
1902,Microondas,$75.91,3,02/08/2024,Electrodomésticos
2216,Laptop,$116.31,11,02/08/2024,Electrónica
2880,Consola de videojuegos,$79.76,12,02/08/2024,Electrónica
2937,Cámara digital,$96.88,6,02/08/2024,Electrónica
174,Jarrón decorativo,$52.50,3,03/08/2024,Decoración
525,Alfombra,$29.53,12,03/08/2024,Decoración
528,Rincón de plantas,$83.39,6,03/08/2024,Decoración
1398,Cafetera,$26.98,10,03/08/2024,Electrodomésticos
1531,Freidora eléctrica,$43.88,9,03/08/2024,Electrodomésticos
1717,Horno eléctrico,$88.26,8,03/08/2024,Electrodomésticos
2093,Smartphone,$70.70,7,03/08/2024,Electrónica
2514,Tablet,$79.99,10,03/08/2024,Electrónica
2563,Smartphone,$90.19,1,03/08/2024,Electrónica
2737,Cámara digital,$60.78,8,03/08/2024,Electrónica
264,Jarrón decorativo,$53.14,5,04/08/2024,Decoración
372,Cuadro decorativo,$124.83,6,04/08/2024,Decoración
748,Rincón de plantas,$115.76,3,04/08/2024,Decoración
1013,Microondas,$67.16,1,04/08/2024,Electrodomésticos
1019,Batidora,$73.65,10,04/08/2024,Electrodomésticos
1438,Cafetera,$111.47,8,04/08/2024,Electrodomésticos
1661,Freidora eléctrica,$88.82,2,04/08/2024,Electrodomésticos
1775,Lavadora,$114.48,6,04/08/2024,Electrodomésticos
2114,Tablet,$64.99,3,04/08/2024,Electrónica
2336,Laptop,$42.58,9,04/08/2024,Electrónica
2578,SmartWatch,$26.11,7,04/08/2024,Electrónica
2620,Consola de videojuegos,$51.74,7,04/08/2024,Electrónica
2717,Cámara digital,$70.28,6,04/08/2024,Electrónica
2800,Consola de videojuegos,$121.62,2,04/08/2024,Electrónica
1174,Aspiradora,$69.14,8,05/08/2024,Electrodomésticos
1405,Lavadora,$68.06,10,05/08/2024,Electrodomésticos
2042,Televisor,$44.97,4,05/08/2024,Electrónica
2549,Proyector,$69.11,11,05/08/2024,Electrónica
2729,Proyector,$56.29,11,05/08/2024,Electrónica
2790,Consola de videojuegos,$83.70,1,05/08/2024,Electrónica
1312,Microondas,$118.10,10,06/08/2024,Electrodomésticos
1419,Batidora,$60.56,1,06/08/2024,Electrodomésticos
1500,Plancha de vapor,$29.66,12,06/08/2024,Electrodomésticos
1683,Microondas,$120.94,2,06/08/2024,Electrodomésticos
1757,Horno eléctrico,$34.07,8,06/08/2024,Electrodomésticos
2299,Proyector,$78.69,2,06/08/2024,Electrónica
843,Espejo decorativo,$32.80,12,07/08/2024,Decoración
1017,Horno eléctrico,$114.97,8,07/08/2024,Electrodomésticos
1284,Aspiradora,$31.94,7,07/08/2024,Electrodomésticos
2249,Proyector,$78.26,9,07/08/2024,Electrónica
2922,Televisor,$115.66,12,07/08/2024,Electrónica
1406,Secadora,$113.35,8,08/08/2024,Electrodomésticos
1580,Plancha de vapor,$103.76,7,08/08/2024,Electrodomésticos
1725,Lavadora,$38.16,6,08/08/2024,Electrodomésticos
1922,Microondas,$58.19,6,08/08/2024,Electrodomésticos
2815,Auriculares,$117.07,12,08/08/2024,Electrónica
2839,Proyector,$41.28,12,08/08/2024,Electrónica
586,Cortinas,$31.36,7,09/08/2024,Decoración
739,Candelabro,$36.73,11,09/08/2024,Decoración
1202,Microondas,$119.25,11,09/08/2024,Electrodomésticos
1654,Aspiradora,$83.90,1,09/08/2024,Electrodomésticos
1809,Batidora,$42.42,4,09/08/2024,Electrodomésticos
2798,SmartWatch,$56.58,12,09/08/2024,Electrónica
2989,Televisor,$79.99,4,09/08/2024,Electrónica
295,Alfombra,$38.83,10,10/08/2024,Decoración
1259,Batidora,$71.83,12,10/08/2024,Electrodomésticos
2076,Laptop,$111.86,2,10/08/2024,Electrónica
2078,SmartWatch,$107.98,8,10/08/2024,Electrónica
2186,Laptop,$55.27,5,10/08/2024,Electrónica
289,Candelabro,$52.41,1,11/08/2024,Decoración
1289,Batidora,$76.71,7,11/08/2024,Electrodomésticos
1695,Lavadora,$50.81,2,11/08/2024,Electrodomésticos
2153,Smartphone,$31.39,4,11/08/2024,Electrónica
2622,Televisor,$109.28,8,11/08/2024,Electrónica
2665,Auriculares,$120.36,2,11/08/2024,Electrónica
126,Cortinas,$113.78,1,12/08/2024,Decoración
148,Rincón de plantas,$105.27,6,12/08/2024,Decoración
246,Cortinas,$57.72,7,12/08/2024,Decoración
700,Adorno de pared,$41.59,1,12/08/2024,Decoración
938,Rincón de plantas,$83.79,4,12/08/2024,Decoración
1678,Cafetera,$66.74,11,12/08/2024,Electrodomésticos
1801,Freidora eléctrica,$60.25,3,12/08/2024,Electrodomésticos
2139,Proyector,$119.08,3,12/08/2024,Electrónica
2257,Cámara digital,$55.52,2,12/08/2024,Electrónica
101,Lámpara de mesa,$40.25,12,13/08/2024,Decoración
1299,Batidora,$93.10,3,13/08/2024,Electrodomésticos
1514,Aspiradora,$82.69,3,13/08/2024,Electrodomésticos
1589,Batidora,$36.18,7,13/08/2024,Electrodomésticos
2016,Laptop,$44.12,10,13/08/2024,Electrónica
2224,Tablet,$68.29,3,13/08/2024,Electrónica
2894,Tablet,$28.58,7,13/08/2024,Electrónica
207,Elementos de cerámica,$84.02,3,14/08/2024,Decoración
1054,Aspiradora,$86.59,2,14/08/2024,Electrodomésticos
1256,Secadora,$29.77,7,14/08/2024,Electrodomésticos
1625,Lavadora,$121.45,3,14/08/2024,Electrodomésticos
1957,Horno eléctrico,$81.89,3,14/08/2024,Electrodomésticos
2072,Televisor,$101.44,11,14/08/2024,Electrónica
2260,Consola de videojuegos,$88.37,4,14/08/2024,Electrónica
2407,Cámara digital,$38.69,1,14/08/2024,Electrónica
2637,Cámara digital,$64.62,10,14/08/2024,Electrónica
168,Rincón de plantas,$115.04,9,15/08/2024,Decoración
392,Cuadro decorativo,$81.56,2,15/08/2024,Decoración
651,Lámpara de mesa,$76.58,11,15/08/2024,Decoración
1421,Freidora eléctrica,$78.39,6,15/08/2024,Electrodomésticos
1591,Freidora eléctrica,$87.90,12,15/08/2024,Electrodomésticos
1894,Aspiradora,$55.65,5,15/08/2024,Electrodomésticos
2307,Cámara digital,$50.60,6,15/08/2024,Electrónica
2967,Cámara digital,$75.37,3,15/08/2024,Electrónica
170,Adorno de pared,$36.04,11,16/08/2024,Decoración
469,Candelabro,$105.20,10,16/08/2024,Decoración
1105,Lavadora,$116.72,4,16/08/2024,Electrodomésticos
2639,Proyector,$27.45,4,16/08/2024,Electrónica
245,Alfombra,$44.82,11,17/08/2024,Decoración
1950,Plancha de vapor,$99.29,1,17/08/2024,Electrodomésticos
2395,Auriculares,$74.82,11,17/08/2024,Electrónica
2564,Tablet,$39.66,6,17/08/2024,Electrónica
2791,Parlantes Bluetooth,$90.88,10,17/08/2024,Electrónica
2963,Smartphone,$62.46,6,17/08/2024,Electrónica
744,Jarrón decorativo,$95.38,7,18/08/2024,Decoración
1153,Microondas,$111.78,5,18/08/2024,Electrodomésticos
1339,Batidora,$105.41,1,18/08/2024,Electrodomésticos
2199,Proyector,$67.25,3,18/08/2024,Electrónica
2229,Proyector,$66.77,6,18/08/2024,Electrónica
2540,Consola de videojuegos,$77.43,6,18/08/2024,Electrónica
271,Lámpara de mesa,$107.31,2,19/08/2024,Decoración
429,Candelabro,$104.11,5,19/08/2024,Decoración
647,Elementos de cerámica,$49.52,3,19/08/2024,Decoración
689,Candelabro,$116.57,3,19/08/2024,Decoración
115,Alfombra,$54.17,6,20/08/2024,Decoración
133,Espejo decorativo,$76.22,11,20/08/2024,Decoración
180,Adorno de pared,$118.38,11,20/08/2024,Decoración
274,Jarrón decorativo,$72.43,3,20/08/2024,Decoración
540,Adorno de pared,$110.50,3,20/08/2024,Decoración
611,Lámpara de mesa,$44.94,7,20/08/2024,Decoración
638,Rincón de plantas,$88.00,5,20/08/2024,Decoración
710,Adorno de pared,$78.73,11,20/08/2024,Decoración
1609,Batidora,$79.45,8,20/08/2024,Electrodomésticos
1688,Cafetera,$112.14,3,20/08/2024,Electrodomésticos
2494,Tablet,$94.10,1,20/08/2024,Electrónica
2537,Cámara digital,$74.10,9,20/08/2024,Electrónica
2575,Auriculares,$39.02,9,20/08/2024,Electrónica
2862,Televisor,$62.63,8,20/08/2024,Electrónica
35,Alfombra,$65.80,11,21/08/2024,Decoración
508,Rincón de plantas,$36.76,2,21/08/2024,Decoración
940,Adorno de pared,$67.34,4,21/08/2024,Decoración
1022,Microondas,$56.15,5,21/08/2024,Electrodomésticos
1124,Aspiradora,$92.55,4,21/08/2024,Electrodomésticos
1143,Microondas,$52.36,7,21/08/2024,Electrodomésticos
1665,Lavadora,$102.79,9,21/08/2024,Electrodomésticos
1693,Microondas,$91.88,5,21/08/2024,Electrodomésticos
2021,Parlantes Bluetooth,$82.26,2,21/08/2024,Electrónica
2160,Consola de videojuegos,$92.56,3,21/08/2024,Electrónica
2338,SmartWatch,$36.21,1,21/08/2024,Electrónica
203,Espejo decorativo,$28.98,6,22/08/2024,Decoración
404,Jarrón decorativo,$45.82,8,22/08/2024,Decoración
490,Adorno de pared,$108.27,8,22/08/2024,Decoración
504,Jarrón decorativo,$54.62,3,22/08/2024,Decoración
747,Elementos de cerámica,$32.85,10,22/08/2024,Decoración
1060,Plancha de vapor,$59.64,12,22/08/2024,Electrodomésticos
1467,Horno eléctrico,$74.55,10,22/08/2024,Electrodomésticos
2156,Laptop,$62.54,7,22/08/2024,Electrónica
2215,Auriculares,$124.96,8,22/08/2024,Electrónica
2508,SmartWatch,$63.29,3,22/08/2024,Electrónica
2517,Cámara digital,$68.19,6,22/08/2024,Electrónica
2892,Televisor,$76.02,9,22/08/2024,Electrónica
230,Adorno de pared,$88.01,1,23/08/2024,Decoración
869,Candelabro,$124.78,4,23/08/2024,Decoración
955,Alfombra,$93.23,7,23/08/2024,Decoración
1039,Batidora,$55.47,1,23/08/2024,Electrodomésticos
1635,Lavadora,$99.24,7,23/08/2024,Electrodomésticos
1939,Batidora,$74.11,10,23/08/2024,Electrodomésticos
2048,SmartWatch,$53.91,2,23/08/2024,Electrónica
2241,Parlantes Bluetooth,$48.93,8,23/08/2024,Electrónica
2535,Auriculares,$95.54,11,23/08/2024,Electrónica
412,Cuadro decorativo,$67.79,9,24/08/2024,Decoración
450,Adorno de pared,$79.85,6,24/08/2024,Decoración
604,Jarrón decorativo,$124.57,11,24/08/2024,Decoración
823,Espejo decorativo,$99.07,6,24/08/2024,Decoración
1074,Aspiradora,$31.76,8,24/08/2024,Electrodomésticos
1114,Aspiradora,$86.38,10,24/08/2024,Electrodomésticos
2161,Parlantes Bluetooth,$63.40,8,24/08/2024,Electrónica
2382,Televisor,$94.90,4,24/08/2024,Electrónica
2648,SmartWatch,$77.68,2,24/08/2024,Electrónica
2966,Laptop,$69.21,2,24/08/2024,Electrónica
803,Espejo decorativo,$91.66,1,25/08/2024,Decoración
1162,Microondas,$63.69,11,25/08/2024,Electrodomésticos
1338,Cafetera,$37.10,7,25/08/2024,Electrodomésticos
1935,Lavadora,$109.94,2,25/08/2024,Electrodomésticos
1962,Microondas,$93.59,6,25/08/2024,Electrodomésticos
2527,Cámara digital,$60.10,7,25/08/2024,Electrónica
2681,Parlantes Bluetooth,$91.54,12,25/08/2024,Electrónica
675,Alfombra,$64.25,10,26/08/2024,Decoración
807,Elementos de cerámica,$52.14,9,26/08/2024,Decoración
866,Cortinas,$100.33,8,26/08/2024,Decoración
1130,Plancha de vapor,$81.76,11,26/08/2024,Electrodomésticos
1612,Microondas,$54.26,5,26/08/2024,Electrodomésticos
2300,Consola de videojuegos,$51.18,8,26/08/2024,Electrónica
2423,Smartphone,$110.79,1,26/08/2024,Electrónica
2804,Tablet,$90.14,11,26/08/2024,Electrónica
248,Rincón de plantas,$81.89,4,27/08/2024,Decoración
789,Candelabro,$44.07,5,27/08/2024,Decoración
1869,Batidora,$46.90,7,27/08/2024,Electrodomésticos
2243,Smartphone,$101.00,1,27/08/2024,Electrónica
2298,SmartWatch,$51.84,1,27/08/2024,Electrónica
2539,Proyector,$33.87,7,27/08/2024,Electrónica
2806,Laptop,$124.86,5,27/08/2024,Electrónica
2928,SmartWatch,$50.23,8,27/08/2024,Electrónica
11,Lámpara de mesa,$82.36,12,28/08/2024,Decoración
397,Elementos de cerámica,$40.29,2,28/08/2024,Decoración
480,Adorno de pared,$117.68,10,28/08/2024,Decoración
579,Lámpara de mesa,$92.26,7,28/08/2024,Decoración
1342,Microondas,$113.71,12,28/08/2024,Electrodomésticos
1507,Horno eléctrico,$68.25,5,28/08/2024,Electrodomésticos
1994,Aspiradora,$109.08,7,28/08/2024,Electrodomésticos
2460,Consola de videojuegos,$31.43,12,28/08/2024,Electrónica
2531,Parlantes Bluetooth,$34.04,4,28/08/2024,Electrónica
302,Cuadro decorativo,$80.71,11,29/08/2024,Decoración
551,Lámpara de mesa,$67.16,6,29/08/2024,Decoración
1737,Horno eléctrico,$67.71,7,29/08/2024,Electrodomésticos
2032,Televisor,$50.36,12,29/08/2024,Electrónica
2142,Televisor,$85.48,10,29/08/2024,Electrónica
2261,Parlantes Bluetooth,$95.41,3,29/08/2024,Electrónica
279,Lámpara de mesa,$28.85,4,30/08/2024,Decoración
484,Jarrón decorativo,$80.57,6,30/08/2024,Decoración
723,Espejo decorativo,$77.38,1,30/08/2024,Decoración
726,Cortinas,$119.16,6,30/08/2024,Decoración
1035,Lavadora,$75.44,2,30/08/2024,Electrodomésticos
1341,Freidora eléctrica,$38.42,1,30/08/2024,Electrodomésticos
1472,Microondas,$74.36,10,30/08/2024,Electrodomésticos
1863,Microondas,$88.86,9,30/08/2024,Electrodomésticos
1960,Plancha de vapor,$109.54,12,30/08/2024,Electrodomésticos
2655,Auriculares,$56.28,9,30/08/2024,Electrónica
193,Espejo decorativo,$121.37,6,31/08/2024,Decoración
325,Alfombra,$84.56,3,31/08/2024,Decoración
444,Jarrón decorativo,$36.35,5,31/08/2024,Decoración
847,Elementos de cerámica,$69.36,1,31/08/2024,Decoración
922,Cuadro decorativo,$45.81,7,31/08/2024,Decoración
1026,Secadora,$121.19,10,31/08/2024,Electrodomésticos
1282,Microondas,$39.87,10,31/08/2024,Electrodomésticos
1523,Microondas,$91.78,10,31/08/2024,Electrodomésticos
2361,Parlantes Bluetooth,$112.56,8,31/08/2024,Electrónica
2642,Televisor,$98.01,5,31/08/2024,Electrónica
280,Adorno de pared,$29.81,9,01/09/2024,Decoración
487,Elementos de cerámica,$30.94,5,01/09/2024,Decoración
732,Cuadro decorativo,$84.51,9,01/09/2024,Decoración
921,Lámpara de mesa,$82.78,4,01/09/2024,Decoración
1218,Cafetera,$38.45,9,01/09/2024,Electrodomésticos
1684,Aspiradora,$58.65,2,01/09/2024,Electrodomésticos
2015,Auriculares,$87.91,5,01/09/2024,Electrónica
2313,Smartphone,$103.95,1,01/09/2024,Electrónica
2464,Tablet,$69.17,9,01/09/2024,Electrónica
78,Rincón de plantas,$92.57,5,02/09/2024,Decoración
2534,Tablet,$38.12,5,02/09/2024,Electrónica
2599,Proyector,$78.72,6,02/09/2024,Electrónica
2630,Consola de videojuegos,$79.88,1,02/09/2024,Electrónica
2654,Tablet,$47.46,12,02/09/2024,Electrónica
2751,Parlantes Bluetooth,$70.38,8,02/09/2024,Electrónica
2779,Proyector,$121.82,8,02/09/2024,Electrónica
447,Elementos de cerámica,$88.98,1,03/09/2024,Decoración
644,Jarrón decorativo,$72.73,2,03/09/2024,Decoración
2049,Proyector,$80.40,7,03/09/2024,Electrónica
2195,Auriculares,$122.51,11,03/09/2024,Electrónica
2796,Laptop,$58.48,6,03/09/2024,Electrónica
2969,Proyector,$26.99,2,03/09/2024,Electrónica
2760,Consola de videojuegos,$78.13,7,04/09/2024,Electrónica
664,Jarrón decorativo,$100.66,6,05/09/2024,Decoración
1149,Batidora,$34.05,8,05/09/2024,Electrodomésticos
1207,Horno eléctrico,$39.34,3,05/09/2024,Electrodomésticos
1285,Lavadora,$103.55,5,05/09/2024,Electrodomésticos
1861,Freidora eléctrica,$110.19,7,05/09/2024,Electrodomésticos
2219,Proyector,$65.30,5,05/09/2024,Electrónica
2434,Tablet,$28.32,9,05/09/2024,Electrónica
2936,Laptop,$124.04,3,05/09/2024,Electrónica
176,Cortinas,$56.90,6,06/09/2024,Decoración
216,Cortinas,$124.97,6,06/09/2024,Decoración
467,Elementos de cerámica,$120.79,12,06/09/2024,Decoración
515,Alfombra,$34.54,10,06/09/2024,Decoración
665,Alfombra,$60.18,7,06/09/2024,Decoración
1255,Lavadora,$27.12,7,06/09/2024,Electrodomésticos
1760,Plancha de vapor,$60.45,6,06/09/2024,Electrodomésticos
1895,Lavadora,$30.30,9,06/09/2024,Electrodomésticos
2405,Auriculares,$109.22,8,06/09/2024,Electrónica
2453,Smartphone,$116.35,6,06/09/2024,Electrónica
2616,Laptop,$79.05,4,06/09/2024,Electrónica
2644,Tablet,$80.89,8,06/09/2024,Electrónica
2702,Televisor,$32.05,6,06/09/2024,Electrónica
99,Lámpara de mesa,$51.99,6,07/09/2024,Decoración
519,Lámpara de mesa,$70.62,3,07/09/2024,Decoración
593,Espejo decorativo,$54.70,6,07/09/2024,Decoración
607,Elementos de cerámica,$52.80,4,07/09/2024,Decoración
1171,Freidora eléctrica,$47.85,9,07/09/2024,Electrodomésticos
1383,Microondas,$91.39,6,07/09/2024,Electrodomésticos
2716,Laptop,$28.73,3,07/09/2024,Electrónica
1184,Aspiradora,$69.85,3,08/09/2024,Electrodomésticos
1399,Batidora,$110.91,8,08/09/2024,Electrodomésticos
1440,Plancha de vapor,$118.21,7,08/09/2024,Electrodomésticos
1486,Secadora,$90.49,5,08/09/2024,Electrodomésticos
2181,Parlantes Bluetooth,$56.03,12,08/09/2024,Electrónica
2193,Smartphone,$55.63,3,08/09/2024,Electrónica
2205,Auriculares,$70.24,6,08/09/2024,Electrónica
2360,Consola de videojuegos,$43.59,7,08/09/2024,Electrónica
2723,Smartphone,$119.21,11,08/09/2024,Electrónica
118,Rincón de plantas,$107.62,6,09/09/2024,Decoración
399,Lámpara de mesa,$35.92,10,09/09/2024,Decoración
402,Cuadro decorativo,$66.46,9,09/09/2024,Decoración
958,Rincón de plantas,$118.75,1,09/09/2024,Decoración
1053,Microondas,$112.78,10,09/09/2024,Electrodomésticos
1954,Aspiradora,$79.88,3,09/09/2024,Electrodomésticos
2066,Laptop,$113.84,2,09/09/2024,Electrónica
2384,Tablet,$70.83,6,09/09/2024,Electrónica
34,Jarrón decorativo,$124.77,1,10/09/2024,Decoración
468,Rincón de plantas,$48.64,11,10/09/2024,Decoración
574,Jarrón decorativo,$60.15,3,10/09/2024,Decoración
818,Rincón de plantas,$51.02,6,10/09/2024,Decoración
1391,Freidora eléctrica,$56.75,2,10/09/2024,Electrodomésticos
1490,Plancha de vapor,$57.93,6,10/09/2024,Electrodomésticos
1573,Microondas,$121.44,4,10/09/2024,Electrodomésticos
41,Lámpara de mesa,$66.37,8,11/09/2024,Decoración
572,Cuadro decorativo,$35.88,5,11/09/2024,Decoración
814,Jarrón decorativo,$67.08,12,11/09/2024,Decoración
1404,Aspiradora,$76.10,11,11/09/2024,Electrodomésticos
1643,Microondas,$32.40,12,11/09/2024,Electrodomésticos
2327,Cámara digital,$100.20,12,11/09/2024,Electrónica
2346,Laptop,$104.85,3,11/09/2024,Electrónica
377,Elementos de cerámica,$73.34,9,12/09/2024,Decoración
724,Jarrón decorativo,$76.28,11,12/09/2024,Decoración
856,Cortinas,$86.85,2,12/09/2024,Decoración
935,Alfombra,$97.17,5,12/09/2024,Decoración
1166,Secadora,$26.96,2,12/09/2024,Electrodomésticos
1270,Plancha de vapor,$74.28,1,12/09/2024,Electrodomésticos
1432,Microondas,$78.03,8,12/09/2024,Electrodomésticos
2279,Proyector,$85.53,10,12/09/2024,Electrónica
2471,Parlantes Bluetooth,$108.48,1,12/09/2024,Electrónica
2497,Cámara digital,$49.95,5,12/09/2024,Electrónica
2720,Consola de videojuegos,$73.08,7,12/09/2024,Electrónica
2828,SmartWatch,$35.18,12,12/09/2024,Electrónica
357,Elementos de cerámica,$45.05,7,13/09/2024,Decoración
682,Cuadro decorativo,$111.41,11,13/09/2024,Decoración
943,Espejo decorativo,$59.88,4,13/09/2024,Decoración
1412,Microondas,$124.18,9,13/09/2024,Electrodomésticos
1551,Freidora eléctrica,$49.40,9,13/09/2024,Electrodomésticos
1706,Secadora,$66.86,5,13/09/2024,Electrodomésticos
1851,Freidora eléctrica,$26.03,5,13/09/2024,Electrodomésticos
2795,Auriculares,$71.49,5,13/09/2024,Electrónica
2805,Auriculares,$32.81,7,13/09/2024,Electrónica
2902,Televisor,$118.89,2,13/09/2024,Electrónica
81,Lámpara de mesa,$47.34,9,14/09/2024,Decoración
192,Cuadro decorativo,$86.21,5,14/09/2024,Decoración
456,Cortinas,$70.41,10,14/09/2024,Decoración
877,Elementos de cerámica,$40.82,12,14/09/2024,Decoración
1539,Batidora,$77.73,4,14/09/2024,Electrodomésticos
1673,Microondas,$118.55,12,14/09/2024,Electrodomésticos
1689,Batidora,$96.25,7,14/09/2024,Electrodomésticos
1838,Cafetera,$53.01,9,14/09/2024,Electrodomésticos
1986,Secadora,$34.34,6,14/09/2024,Electrodomésticos
2296,Laptop,$78.10,9,14/09/2024,Electrónica
2521,Parlantes Bluetooth,$88.72,2,14/09/2024,Electrónica
2755,Auriculares,$118.00,8,14/09/2024,Electrónica
2986,Laptop,$75.78,8,14/09/2024,Electrónica
247,Elementos de cerámica,$53.23,5,15/09/2024,Decoración
927,Elementos de cerámica,$53.69,12,15/09/2024,Decoración
1593,Microondas,$46.10,3,15/09/2024,Electrodomésticos
2505,Auriculares,$71.47,7,15/09/2024,Electrónica
2557,Cámara digital,$107.02,5,15/09/2024,Electrónica
7,Elementos de cerámica,$123.38,1,16/09/2024,Decoración
713,Espejo decorativo,$104.89,5,16/09/2024,Decoración
1266,Secadora,$77.49,9,16/09/2024,Electrodomésticos
1426,Secadora,$104.23,4,16/09/2024,Electrodomésticos
1587,Horno eléctrico,$52.21,2,16/09/2024,Electrodomésticos
1783,Microondas,$51.23,3,16/09/2024,Electrodomésticos
2278,SmartWatch,$50.20,5,16/09/2024,Electrónica
2366,Laptop,$91.93,4,16/09/2024,Electrónica
2526,Laptop,$64.72,7,16/09/2024,Electrónica
2848,SmartWatch,$33.56,5,16/09/2024,Electrónica
2939,Proyector,$83.38,9,16/09/2024,Electrónica
254,Jarrón decorativo,$80.33,9,17/09/2024,Decoración
1038,Cafetera,$117.28,10,17/09/2024,Electrodomésticos
1044,Aspiradora,$47.53,1,17/09/2024,Electrodomésticos
1191,Freidora eléctrica,$69.80,6,17/09/2024,Electrodomésticos
1363,Microondas,$104.90,6,17/09/2024,Electrodomésticos
2148,SmartWatch,$84.06,9,17/09/2024,Electrónica
2234,Tablet,$83.61,5,17/09/2024,Electrónica
2236,Laptop,$34.56,1,17/09/2024,Electrónica
2485,Auriculares,$95.27,8,17/09/2024,Electrónica
2711,Parlantes Bluetooth,$75.11,9,17/09/2024,Electrónica
1232,Microondas,$65.14,6,18/09/2024,Electrodomésticos
242,Cuadro decorativo,$30.31,11,19/09/2024,Decoración
512,Cuadro decorativo,$66.98,7,19/09/2024,Decoración
900,Adorno de pared,$78.06,9,19/09/2024,Decoración
1129,Batidora,$71.39,3,19/09/2024,Electrodomésticos
1389,Batidora,$71.36,9,19/09/2024,Electrodomésticos
1585,Lavadora,$64.23,8,19/09/2024,Electrodomésticos
1699,Batidora,$48.45,5,19/09/2024,Electrodomésticos
2152,Televisor,$84.19,3,19/09/2024,Electrónica
2330,Consola de videojuegos,$122.43,4,19/09/2024,Electrónica
2606,Laptop,$87.31,2,19/09/2024,Electrónica
2753,Smartphone,$60.87,12,19/09/2024,Electrónica
1258,Cafetera,$77.56,6,20/09/2024,Electrodomésticos
441,Lámpara de mesa,$120.13,11,21/09/2024,Decoración
1538,Cafetera,$120.80,7,21/09/2024,Electrodomésticos
1763,Microondas,$67.94,12,21/09/2024,Electrodomésticos
1945,Lavadora,$62.12,10,21/09/2024,Electrodomésticos
2430,Consola de videojuegos,$62.77,7,21/09/2024,Electrónica
3,Espejo decorativo,$51.32,1,22/09/2024,Decoración
250,Adorno de pared,$104.58,7,22/09/2024,Decoración
573,Espejo decorativo,$115.17,4,22/09/2024,Decoración
1681,Freidora eléctrica,$82.95,4,22/09/2024,Electrodomésticos
1949,Batidora,$33.51,5,22/09/2024,Electrodomésticos
68,Rincón de plantas,$109.60,4,23/09/2024,Decoración
194,Jarrón decorativo,$31.14,11,23/09/2024,Decoración
461,Lámpara de mesa,$121.83,3,23/09/2024,Decoración
717,Elementos de cerámica,$35.39,11,23/09/2024,Decoración
932,Cuadro decorativo,$78.45,4,23/09/2024,Decoración
1782,Heladera,$99.66,12,23/09/2024,Electrodomésticos
2331,Parlantes Bluetooth,$26.24,6,23/09/2024,Electrónica
2632,Televisor,$40.39,2,23/09/2024,Electrónica
478,Rincón de plantas,$44.03,10,24/09/2024,Decoración
531,Lámpara de mesa,$66.98,4,24/09/2024,Decoración
580,Adorno de pared,$41.81,12,24/09/2024,Decoración
960,Adorno de pared,$56.56,8,24/09/2024,Decoración
1298,Cafetera,$60.68,6,24/09/2024,Electrodomésticos
1461,Freidora eléctrica,$108.58,12,24/09/2024,Electrodomésticos
2446,Laptop,$114.74,2,24/09/2024,Electrónica
93,Espejo decorativo,$44.57,9,25/09/2024,Decoración
437,Elementos de cerámica,$35.83,9,25/09/2024,Decoración
750,Adorno de pared,$108.77,2,25/09/2024,Decoración
956,Cortinas,$37.35,2,25/09/2024,Decoración
1359,Batidora,$121.44,11,25/09/2024,Electrodomésticos
1482,Heladera,$86.99,12,25/09/2024,Electrodomésticos
